source,target
pub.1060424779,pub.1060422527
pub.1060424779,pub.1039060951
pub.1060424779,pub.1060422001
pub.1060424773,pub.1060416817
pub.1060424279,pub.1039060951
pub.1060424279,pub.1060420047
pub.1060423899,pub.1039060951
pub.1060423781,pub.1060422001
pub.1060423781,pub.1060421010
pub.1060423781,pub.1039060951
pub.1060423781,pub.1016890272
pub.1060423587,pub.1060464013
pub.1060423587,pub.1060422001
pub.1060423587,pub.1060421010
pub.1060423587,pub.1016604408
pub.1060423587,pub.1039060951
pub.1060423587,pub.1016890272
pub.1060423347,pub.1039060951
pub.1060423121,pub.1060421007
pub.1060423121,pub.1039060951
pub.1060423121,pub.1060419634
pub.1060423121,pub.1060422866
pub.1060423121,pub.1060421010
pub.1060422866,pub.1030378445
pub.1060422866,pub.1060421007
pub.1060422866,pub.1060421075
pub.1060422866,pub.1039060951
pub.1060422866,pub.1060419634
pub.1060422866,pub.1060421010
pub.1060422529,pub.1039060951
pub.1060422527,pub.1060420507
pub.1060422527,pub.1016890272
pub.1060422527,pub.1039060951
pub.1060422527,pub.1060421010
pub.1060422001,pub.1060464013
pub.1060422001,pub.1060421484
pub.1060422001,pub.1060420507
pub.1060422001,pub.1016890272
pub.1060422001,pub.1016604408
pub.1060422001,pub.1039060951
pub.1060421694,pub.1043148504
pub.1060421694,pub.1039060951
pub.1060421687,pub.1039060951
pub.1060421687,pub.1060417590
pub.1060421484,pub.1016604408
pub.1060421484,pub.1016890272
pub.1060421484,pub.1039060951
pub.1060421484,pub.1060464013
pub.1060421284,pub.1060419634
pub.1060421284,pub.1039060951
pub.1060421237,pub.1039060951
pub.1060421237,pub.1060419634
pub.1060421075,pub.1039060951
pub.1060421075,pub.1060420047
pub.1060421010,pub.1016890272
pub.1060421010,pub.1060457049
pub.1060421010,pub.1060420507
pub.1060421010,pub.1039060951
pub.1060421010,pub.1060464013
pub.1060421010,pub.1060420047
pub.1060421007,pub.1039060951
pub.1060421007,pub.1043148504
pub.1060421007,pub.1060417590
pub.1060420507,pub.1039060951
pub.1060420047,pub.1039060951
pub.1060420047,pub.1060464013
pub.1060419634,pub.1060417590
pub.1060417590,pub.1007104564
pub.1059085560,pub.1060775947
pub.1059085560,pub.1059084234
pub.1059085560,pub.1060519510
pub.1059085560,pub.1060520605
pub.1059085560,pub.1060779417
pub.1059085560,pub.1060437772
pub.1059085560,pub.1060629323
pub.1059085560,pub.1060777896
pub.1059085560,pub.1060442900
pub.1059085560,pub.1060521672
pub.1059084234,pub.1039060951
pub.1059084234,pub.1060572316
pub.1059084234,pub.1060437772
pub.1059084234,pub.1060443223
pub.1059084234,pub.1060775947
pub.1059084234,pub.1060442900
pub.1059082121,pub.1060523431
pub.1059082121,pub.1011069686
pub.1059082121,pub.1060779417
pub.1059082067,pub.1060786245
pub.1059082067,pub.1060437772
pub.1059081968,pub.1060421075
pub.1059081527,pub.1060780716
pub.1059081527,pub.1060520605
pub.1059081527,pub.1058968292
pub.1058968292,pub.1060777896
pub.1058968292,pub.1060437772
pub.1058968116,pub.1060776058
pub.1058968116,pub.1039060951
pub.1058968116,pub.1049401911
pub.1058968116,pub.1060519380
pub.1058968116,pub.1013194274
pub.1058968116,pub.1060437772
pub.1058968116,pub.1008502128
pub.1058967163,pub.1011069686
pub.1058965438,pub.1060429406
pub.1058965438,pub.1060427483
pub.1058959422,pub.1058958176
pub.1058959422,pub.1060838802
pub.1058959422,pub.1060778888
pub.1058959422,pub.1051834348
pub.1058959422,pub.1060785408
pub.1058958176,pub.1060838802
pub.1058129023,pub.1049365196
pub.1058129023,pub.1060778406
pub.1058008545,pub.1060609974
pub.1057934418,pub.1060784329
pub.1057922375,pub.1058129023
pub.1057768070,pub.1039060951
pub.1057768070,pub.1019208707
pub.1057768070,pub.1060421010
pub.1057755341,pub.1060775165
pub.1057755341,pub.1060775199
pub.1057742160,pub.1057732992
pub.1057741834,pub.1060437772
pub.1057740786,pub.1031596324
pub.1057733921,pub.1039060951
pub.1057733921,pub.1060423899
pub.1057731263,pub.1057734893
pub.1053293051,pub.1039060951
pub.1053293051,pub.1003308154
pub.1053293051,pub.1060786050
pub.1053293051,pub.1060437772
pub.1053293051,pub.1060464013
pub.1053293051,pub.1060431529
pub.1053293051,pub.1060773159
pub.1053293051,pub.1060439896
pub.1053293051,pub.1060422527
pub.1053293051,pub.1060520605
pub.1053293051,pub.1060527593
pub.1053293051,pub.1060525285
pub.1053293051,pub.1060528593
pub.1053293051,pub.1060526473
pub.1053293051,pub.1060784109
pub.1053293051,pub.1060786245
pub.1053293051,pub.1060785213
pub.1053293051,pub.1060433362
pub.1053293051,pub.1060776058
pub.1053293051,pub.1050270268
pub.1053293051,pub.1060425535
pub.1053293051,pub.1060439900
pub.1052699371,pub.1060437772
pub.1052699371,pub.1051657574
pub.1052593418,pub.1060609974
pub.1051834348,pub.1060520335
pub.1051834348,pub.1060437772
pub.1051834348,pub.1040627799
pub.1051834348,pub.1060778406
pub.1051834348,pub.1060778216
pub.1051834348,pub.1058008545
pub.1050740982,pub.1040627799
pub.1050740982,pub.1060778200
pub.1050740982,pub.1060628906
pub.1050270268,pub.1060527593
pub.1050270268,pub.1057737710
pub.1050270268,pub.1060439900
pub.1050270268,pub.1060520605
pub.1050270268,pub.1060439896
pub.1050270268,pub.1060422529
pub.1050270268,pub.1060780358
pub.1050270268,pub.1003308154
pub.1050270268,pub.1060437772
pub.1049401911,pub.1060437772
pub.1049401911,pub.1039060951
pub.1049401911,pub.1060424888
pub.1049365196,pub.1013682525
pub.1049365196,pub.1060442900
pub.1049365196,pub.1060774194
pub.1049365196,pub.1060432810
pub.1049365196,pub.1060423640
pub.1049365196,pub.1058955975
pub.1049365196,pub.1060437772
pub.1049365196,pub.1039060951
pub.1049365196,pub.1060443223
pub.1047514133,pub.1060431524
pub.1047493459,pub.1060771511
pub.1047493459,pub.1048764817
pub.1047493459,pub.1060610490
pub.1047493459,pub.1060434220
pub.1047493459,pub.1060535377
pub.1047493459,pub.1060437772
pub.1047493459,pub.1031596324
pub.1047493459,pub.1013194274
pub.1047493459,pub.1017101813
pub.1046871568,pub.1039060951
pub.1046871568,pub.1060785408
pub.1046871568,pub.1011161204
pub.1046871568,pub.1041195616
pub.1046871568,pub.1050022101
pub.1046871568,pub.1060521310
pub.1046871568,pub.1034236567
pub.1046871568,pub.1060428471
pub.1046718044,pub.1039060951
pub.1045364389,pub.1013194274
pub.1045364389,pub.1060786235
pub.1045364389,pub.1017101813
pub.1045364389,pub.1033624506
pub.1045364389,pub.1060782929
pub.1045364389,pub.1060527730
pub.1045364389,pub.1039015659
pub.1045052261,pub.1052592096
pub.1045052261,pub.1039060951
pub.1045052261,pub.1050589532
pub.1045052261,pub.1057731263
pub.1043891249,pub.1060421694
pub.1043891249,pub.1060535031
pub.1043173370,pub.1039060951
pub.1042664495,pub.1029609788
pub.1042664495,pub.1060535377
pub.1042664495,pub.1060771511
pub.1042664495,pub.1060423781
pub.1042664495,pub.1048764817
pub.1042664495,pub.1013194274
pub.1041195616,pub.1060774904
pub.1041195616,pub.1039060951
pub.1041195616,pub.1060572316
pub.1041195616,pub.1060572317
pub.1041195616,pub.1060437772
pub.1040627799,pub.1060421237
pub.1040627799,pub.1060778200
pub.1040627799,pub.1049365196
pub.1040627799,pub.1057755341
pub.1040627799,pub.1060572171
pub.1040627799,pub.1060778216
pub.1040627799,pub.1040245383
pub.1040627799,pub.1060535553
pub.1040275803,pub.1060781639
pub.1040275803,pub.1015604015
pub.1040245383,pub.1060437772
pub.1040245383,pub.1060776249
pub.1040245383,pub.1008502128
pub.1040245383,pub.1060572171
pub.1040245383,pub.1060777015
pub.1040245383,pub.1013194274
pub.1040245383,pub.1060434716
pub.1040245383,pub.1060592608
pub.1040245383,pub.1060776058
pub.1040245383,pub.1060426320
pub.1040193982,pub.1060427483
pub.1040193982,pub.1039060951
pub.1040193982,pub.1029609788
pub.1040193982,pub.1060592488
pub.1039714950,pub.1060781639
pub.1039714950,pub.1016714415
pub.1039544169,pub.1060520605
pub.1039544169,pub.1060518862
pub.1039544169,pub.1040627799
pub.1039544169,pub.1060437772
pub.1039060951,pub.1060464013
pub.1039060951,pub.1060417590
pub.1039060951,pub.1060457049
pub.1039015659,pub.1060780859
pub.1039015659,pub.1017101813
pub.1039015659,pub.1060520605
pub.1039015659,pub.1060437772
pub.1039015659,pub.1013194274
pub.1039015659,pub.1015604015
pub.1038523677,pub.1060426320
pub.1038523677,pub.1060437772
pub.1038523677,pub.1060423640
pub.1035801402,pub.1011069686
pub.1035801402,pub.1029339151
pub.1035801402,pub.1058967163
pub.1035801402,pub.1060519004
pub.1034899047,pub.1039060951
pub.1034899047,pub.1060427483
pub.1034899047,pub.1060428543
pub.1034899047,pub.1060421284
pub.1034899047,pub.1060428458
pub.1034899047,pub.1060430065
pub.1034236567,pub.1060785408
pub.1034236567,pub.1060424888
pub.1034236567,pub.1060427225
pub.1033624506,pub.1060775947
pub.1033624506,pub.1060437772
pub.1033624506,pub.1013194274
pub.1033136224,pub.1060783853
pub.1033136224,pub.1060775947
pub.1033136224,pub.1060522412
pub.1032176292,pub.1060628906
pub.1032176292,pub.1013194274
pub.1032176292,pub.1060776058
pub.1032176292,pub.1060520605
pub.1032176292,pub.1060434716
pub.1032176292,pub.1060572316
pub.1031596324,pub.1060437772
pub.1031392518,pub.1060430065
pub.1031392518,pub.1034899047
pub.1031392518,pub.1017101813
pub.1031392518,pub.1060427483
pub.1031392518,pub.1060428458
pub.1031392518,pub.1060431605
pub.1031392518,pub.1060421007
pub.1031392518,pub.1013194274
pub.1031392518,pub.1060527398
pub.1029610364,pub.1060518025
pub.1029610364,pub.1060437772
pub.1029610364,pub.1060437562
pub.1029609788,pub.1039060951
pub.1029609788,pub.1043148504
pub.1029609788,pub.1060421010
pub.1029392373,pub.1063105150
pub.1029392373,pub.1060441338
pub.1029392373,pub.1060785322
pub.1029392373,pub.1060436786
pub.1029339151,pub.1051021928
pub.1029339151,pub.1060437772
pub.1029339151,pub.1011069686
pub.1028760756,pub.1060437772
pub.1028681795,pub.1060783489
pub.1028373549,pub.1004856992
pub.1027422944,pub.1043095504
pub.1026641682,pub.1060421010
pub.1026641682,pub.1039060951
pub.1026641682,pub.1016890272
pub.1026119851,pub.1040275803
pub.1026119851,pub.1060781639
pub.1026119851,pub.1060782929
pub.1024478007,pub.1060521823
pub.1024478007,pub.1060781128
pub.1024478007,pub.1060592445
pub.1024478007,pub.1060421484
pub.1024478007,pub.1060428605
pub.1021709972,pub.1016890272
pub.1021709972,pub.1060422527
pub.1021709972,pub.1060420507
pub.1021709972,pub.1060422001
pub.1021525632,pub.1057755341
pub.1021525632,pub.1050740982
pub.1021525632,pub.1060778200
pub.1021525632,pub.1060775199
pub.1019208707,pub.1060420047
pub.1019208707,pub.1060457049
pub.1019208707,pub.1060464013
pub.1019208707,pub.1039060951
pub.1019208707,pub.1007104564
pub.1019208707,pub.1016604408
pub.1019208707,pub.1016890272
pub.1019126505,pub.1060437772
pub.1019126505,pub.1039060951
pub.1017545739,pub.1060427225
pub.1017545739,pub.1039060951
pub.1017545739,pub.1060429029
pub.1017545739,pub.1016890272
pub.1017545739,pub.1060781150
pub.1017545739,pub.1060431524
pub.1017101813,pub.1060429403
pub.1017101813,pub.1013194274
pub.1017101813,pub.1060526197
pub.1017101813,pub.1048764817
pub.1016890272,pub.1039060951
pub.1016714415,pub.1060437772
pub.1016714415,pub.1060780859
pub.1016714415,pub.1060781596
pub.1016714415,pub.1060781639
pub.1016714415,pub.1039060951
pub.1016059174,pub.1060774496
pub.1016048468,pub.1020619897
pub.1016048468,pub.1060434220
pub.1016048468,pub.1060421010
pub.1014572975,pub.1060428458
pub.1014572975,pub.1060431605
pub.1014572975,pub.1034899047
pub.1014572975,pub.1060427483
pub.1014572975,pub.1039060951
pub.1014572975,pub.1060421007
pub.1014572975,pub.1008502128
pub.1013940018,pub.1039060951
pub.1013940018,pub.1060420047
pub.1013940018,pub.1060424888
pub.1013940018,pub.1060464013
pub.1013682525,pub.1039060951
pub.1013682525,pub.1060421237
pub.1013682525,pub.1060424279
pub.1013682525,pub.1060437772
pub.1013682525,pub.1060424888
pub.1013682525,pub.1060423640
pub.1013194274,pub.1060437772
pub.1013194274,pub.1048764817
pub.1013194274,pub.1060526197
pub.1012002888,pub.1039060951
pub.1011327460,pub.1057742160
pub.1011327460,pub.1058955975
pub.1011327460,pub.1057732992
pub.1011327460,pub.1060775947
pub.1011327460,pub.1060442900
pub.1011327460,pub.1060524682
pub.1011327460,pub.1060520993
pub.1011327460,pub.1060776058
pub.1011327460,pub.1060838802
pub.1011327460,pub.1060434677
pub.1011327460,pub.1060423640
pub.1011327460,pub.1000037309
pub.1011327460,pub.1013682525
pub.1011327460,pub.1057733921
pub.1011327460,pub.1017101813
pub.1011327460,pub.1060437772
pub.1011327460,pub.1060432810
pub.1011327460,pub.1060572316
pub.1011327460,pub.1060783396
pub.1011327460,pub.1060628906
pub.1011327460,pub.1060778406
pub.1011327460,pub.1039015659
pub.1011327460,pub.1060520605
pub.1011327460,pub.1032176292
pub.1011327460,pub.1060525285
pub.1011161204,pub.1041195616
pub.1011069686,pub.1060609974
pub.1011069686,pub.1060424888
pub.1011069686,pub.1060437772
pub.1011069686,pub.1039060951
pub.1010591488,pub.1043891249
pub.1009107571,pub.1034236567
pub.1009107571,pub.1012002888
pub.1009107571,pub.1058959422
pub.1009107571,pub.1060774904
pub.1009107571,pub.1046871568
pub.1009107571,pub.1060782929
pub.1009107571,pub.1060428471
pub.1009107571,pub.1060786955
pub.1009107571,pub.1063105845
pub.1009107571,pub.1060785408
pub.1009107571,pub.1039714950
pub.1009107571,pub.1060530756
pub.1009107571,pub.1039060951
pub.1009107571,pub.1060427225
pub.1008502128,pub.1060437772
pub.1008502128,pub.1060773159
pub.1008502128,pub.1060772384
pub.1008502128,pub.1060771511
pub.1008502128,pub.1060526197
pub.1007373433,pub.1039060951
pub.1007373433,pub.1060428471
pub.1007352441,pub.1060781639
pub.1006762438,pub.1060775947
pub.1006762438,pub.1060442900
pub.1006762438,pub.1008502128
pub.1006762438,pub.1060774194
pub.1006762438,pub.1060522544
pub.1006762438,pub.1060629323
pub.1006762438,pub.1060775873
pub.1006762438,pub.1060550584
pub.1006762438,pub.1060433362
pub.1006762438,pub.1060424888
pub.1006762438,pub.1060437772
pub.1006762438,pub.1060777896
pub.1006762438,pub.1059084234
pub.1006762438,pub.1060780716
pub.1003308154,pub.1060439900
pub.1003308154,pub.1060422527
pub.1003308154,pub.1060439067
pub.1003308154,pub.1060433362
pub.1003308154,pub.1060439896
pub.1003308154,pub.1060441369
pub.1003308154,pub.1060437772
pub.1000621103,pub.1032176292
pub.1000621103,pub.1060525285
pub.1000621103,pub.1060527593
pub.1000621103,pub.1061668977
pub.1000037309,pub.1060778544
pub.1000037309,pub.1057732992
pub.1000037309,pub.1049365196
pub.1000037309,pub.1057742160
pub.1000037309,pub.1060427198
pub.1000037309,pub.1013682525
pub.1000037309,pub.1060535553
pub.1000037309,pub.1060423640
pub.1000037309,pub.1039060951
pub.1064231049,pub.1011358960
pub.1064231049,pub.1060521310
pub.1064231049,pub.1009107571
pub.1064231049,pub.1060541615
pub.1064230931,pub.1060793372
pub.1064230931,pub.1063042418
pub.1064230931,pub.1060794635
pub.1064230931,pub.1064230351
pub.1064230931,pub.1060794632
pub.1064230931,pub.1060541435
pub.1064230931,pub.1060791194
pub.1064230931,pub.1032708493
pub.1064230931,pub.1060794633
pub.1064230931,pub.1062533830
pub.1064230931,pub.1060795177
pub.1064230931,pub.1060795061
pub.1064230931,pub.1063042438
pub.1064230931,pub.1060794746
pub.1064230931,pub.1060537222
pub.1064230931,pub.1011358960
pub.1064230838,pub.1060533364
pub.1064230838,pub.1039233606
pub.1064230838,pub.1060795268
pub.1064230838,pub.1060795061
pub.1064230838,pub.1060794633
pub.1064230838,pub.1052384392
pub.1064230838,pub.1060794913
pub.1064230838,pub.1060794746
pub.1064230838,pub.1060794632
pub.1064230838,pub.1016604408
pub.1064230838,pub.1060542840
pub.1064230838,pub.1060520605
pub.1064230838,pub.1060794635
pub.1064230838,pub.1007364121
pub.1064230838,pub.1063042437
pub.1064230460,pub.1060539178
pub.1064230460,pub.1060792022
pub.1064230460,pub.1060787673
pub.1064230361,pub.1060427225
pub.1064230351,pub.1039060951
pub.1064230351,pub.1060795268
pub.1064230351,pub.1060793372
pub.1063139510,pub.1060784329
pub.1063139510,pub.1060790236
pub.1063139510,pub.1051172285
pub.1063139510,pub.1060789934
pub.1063139510,pub.1060788509
pub.1063139510,pub.1060790166
pub.1063139510,pub.1060790504
pub.1063110706,pub.1060544607
pub.1063110706,pub.1060795211
pub.1063110706,pub.1023357665
pub.1063110706,pub.1062533830
pub.1063110706,pub.1060543151
pub.1063110706,pub.1060796702
pub.1063110706,pub.1063042438
pub.1063110656,pub.1060795212
pub.1063110656,pub.1063109891
pub.1063110656,pub.1060796705
pub.1063110656,pub.1060795666
pub.1063110565,pub.1016575904
pub.1063110565,pub.1060796824
pub.1063110565,pub.1062533830
pub.1063110565,pub.1060796705
pub.1063110565,pub.1063110348
pub.1063110565,pub.1060795212
pub.1063110565,pub.1063110457
pub.1063110565,pub.1023357665
pub.1063110565,pub.1063042437
pub.1063110565,pub.1060548336
pub.1063110565,pub.1045154777
pub.1063110565,pub.1060795666
pub.1063110565,pub.1060797400
pub.1063110565,pub.1032610871
pub.1063110565,pub.1060545418
pub.1063110553,pub.1020410540
pub.1063110512,pub.1062533830
pub.1063110512,pub.1060544607
pub.1063110512,pub.1060795212
pub.1063110512,pub.1060545169
pub.1063110512,pub.1063110457
pub.1063110512,pub.1023357665
pub.1063110512,pub.1063110706
pub.1063110512,pub.1060795891
pub.1063110512,pub.1060545389
pub.1063110512,pub.1060791194
pub.1063110512,pub.1060545747
pub.1063110512,pub.1060543151
pub.1063110512,pub.1060797400
pub.1063110512,pub.1063042438
pub.1063110512,pub.1060545850
pub.1063110512,pub.1060795211
pub.1063110512,pub.1032610871
pub.1063110512,pub.1060545418
pub.1063110457,pub.1060541435
pub.1063110457,pub.1062533830
pub.1063110457,pub.1063110348
pub.1063110457,pub.1023357665
pub.1063110457,pub.1060795666
pub.1063110457,pub.1060791194
pub.1063110457,pub.1032610871
pub.1063110457,pub.1060545418
pub.1063110348,pub.1060421284
pub.1063110348,pub.1042327918
pub.1063110348,pub.1063110553
pub.1063110348,pub.1059083560
pub.1063109891,pub.1062533830
pub.1063109891,pub.1063042437
pub.1063109891,pub.1060794633
pub.1063109891,pub.1063042418
pub.1063109890,pub.1062533830
pub.1063109890,pub.1063042437
pub.1063109777,pub.1062533830
pub.1063109777,pub.1063108143
pub.1063109777,pub.1060791194
pub.1063109777,pub.1060794633
pub.1063109397,pub.1063105845
pub.1063109397,pub.1060521421
pub.1063109397,pub.1063108143
pub.1063109397,pub.1009107571
pub.1063109397,pub.1063107037
pub.1063109397,pub.1060785408
pub.1063108143,pub.1060789424
pub.1063108143,pub.1032855304
pub.1063108143,pub.1049250544
pub.1063108143,pub.1060790236
pub.1063108143,pub.1060784329
pub.1063108143,pub.1051172285
pub.1063108143,pub.1029609788
pub.1063108143,pub.1060534146
pub.1063108143,pub.1060532164
pub.1063108143,pub.1060789934
pub.1063108143,pub.1057938169
pub.1063108143,pub.1060788509
pub.1063043218,pub.1062533830
pub.1063043195,pub.1063042369
pub.1063042542,pub.1060795268
pub.1063042542,pub.1063042418
pub.1063042542,pub.1060794632
pub.1063042542,pub.1060794633
pub.1063042542,pub.1060793372
pub.1063042475,pub.1060520605
pub.1063042475,pub.1060437772
pub.1063042466,pub.1060795268
pub.1063042466,pub.1028290079
pub.1063042438,pub.1060791194
pub.1063042438,pub.1060541435
pub.1063042438,pub.1063108143
pub.1063042418,pub.1063109397
pub.1063042418,pub.1060791194
pub.1063042418,pub.1060541435
